1 0 2 0 1 1 2 1 1 0 2 0 0 # cap chiral index = [(1,0),(2,0),(1,1),(2,1),(1,0),(2,0)], extra hexagons = 0
1 0 1 1 2 1 2 0 1 0 2 0 0 # cap chiral index = [(1,0),(1,1),(2,1),(2,0),(1,0),(2,0)], extra hexagons = 0
1 0 1 1 2 1 1 0 2 0 2 0 0 # cap chiral index = [(1,0),(1,1),(2,1),(1,0),(2,0),(2,0)], extra hexagons = 0
1 0 2 0 1 2 1 0 2 0 2 0 0 # cap chiral index = [(1,0),(2,0),(1,2),(1,0),(2,0),(2,0)], extra hexagons = 0
1 0 2 0 1 0 2 0 2 0 1 2 0 # cap chiral index = [(1,0),(2,0),(1,0),(2,0),(2,0),(1,2)], extra hexagons = 0
1 0 2 1 1 0 2 1 1 0 2 0 0 # cap chiral index = [(1,0),(2,1),(1,0),(2,1),(1,0),(2,0)], extra hexagons = 0
1 0 1 2 1 0 2 0 1 0 3 0 0 # cap chiral index = [(1,0),(1,2),(1,0),(2,0),(1,0),(3,0)], extra hexagons = 0
